# unit,quarterLength
# source,CPDL
# source_page,https://www.cpdl.org/wiki/index.php/O_mio_babbino_caro_(Giacomo_Puccini)
# license,CPDL
source_file,part,chord_index,pitch,note,start_quarter,duration_quarter,end_quarter,tie
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,63,E-4,1.75,0.25,2.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,2.0,0.25,2.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,2.25,0.25,2.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,67,G4,2.5,0.5,3.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,79,G5,2.5,0.5,3.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,2.5,0.25,2.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,2.75,0.25,3.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,4,65,F4,3.0,1.5,4.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,3,68,A-4,3.0,1.5,4.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,72,C5,3.0,1.5,4.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,77,F5,3.0,1.5,4.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,36,C2,3.0,0.25,3.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,44,A-2,3.25,0.25,3.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,3.5,0.25,3.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,3.75,0.25,4.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,4.0,0.25,4.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,4.25,0.25,4.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,63,E-4,4.5,0.25,4.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,75,E-5,4.5,0.25,4.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,65,F4,4.75,0.25,5.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,77,F5,4.75,0.25,5.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,68,A-4,5.0,0.25,5.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,80,A-5,5.0,0.25,5.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,72,C5,5.25,0.25,5.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,84,C6,5.25,0.25,5.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,5.25,0.25,5.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,75,E-5,5.5,0.25,5.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,87,E-6,5.5,0.25,5.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,53,F3,5.5,0.25,5.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,77,F5,5.75,0.25,6.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,89,F6,5.75,0.25,6.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,5.75,0.25,6.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,80,A-5,6.0,1.0,7.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,92,A-6,6.0,1.0,7.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,49,D-3,6.0,0.25,6.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,6.25,0.25,6.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,61,D-4,6.5,0.25,6.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,65,F4,6.75,0.25,7.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,77,F5,7.0,0.5,7.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,89,F6,7.0,0.5,7.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,61,D-4,7.0,0.25,7.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,7.25,0.25,7.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,75,E-5,7.5,1.0,8.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,87,E-6,7.5,1.0,8.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,46,B-2,7.5,0.25,7.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,7.75,0.25,8.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,55,G3,8.0,0.25,8.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,61,D-4,8.25,0.25,8.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,73,D-5,8.5,0.5,9.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,85,D-6,8.5,0.5,9.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,55,G3,8.5,0.25,8.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,8.75,0.25,9.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,75,E-5,9.0,1.5,10.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,87,E-6,9.0,1.5,10.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,9.0,0.25,9.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,9.25,0.25,9.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,9.5,0.25,9.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,9.75,0.25,10.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,10.0,0.25,10.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,10.25,0.25,10.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,73,D-5,10.5,0.5,11.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,85,D-6,10.5,0.5,11.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,39,E-2,10.5,0.25,10.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,43,G2,10.75,0.25,11.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,72,C5,11.0,0.5,11.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,84,C6,11.0,0.5,11.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,46,B-2,11.0,0.25,11.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,11.25,0.25,11.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,70,B-4,11.5,0.5,12.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,82,B-5,11.5,0.5,12.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,46,B-2,11.5,0.25,11.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,39,E-2,11.75,0.25,12.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,68,A-4,12.0,1.5,13.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,72,C5,12.0,1.5,13.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,3,80,A-5,12.0,1.5,13.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,44,A-2,12.0,0.25,12.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,68,A-4,12.0,0.5,12.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,12.25,0.25,12.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,12.5,0.25,12.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,68,A-4,12.5,0.5,13.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,12.75,0.25,13.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,13.0,0.25,13.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,68,A-4,13.0,0.5,13.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,63,E-4,13.25,0.25,13.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,72,C5,13.5,1.0,14.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,84,C6,13.5,1.0,14.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,68,A-4,13.5,0.25,13.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,72,C5,13.5,1.0,14.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,63,E-4,13.75,0.25,14.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,14.0,0.25,14.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,14.25,0.25,14.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,67,G4,14.5,0.5,15.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,79,G5,14.5,0.5,15.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,14.5,0.25,14.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,67,G4,14.5,0.5,15.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,14.75,0.25,15.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,65,F4,15.0,1.0,16.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,68,A-4,15.0,3.0,18.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,72,C5,15.0,3.0,18.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,77,F5,15.0,1.0,16.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,36,C2,15.0,0.16666666666666666,15.166666666666666,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,65,F4,15.0,1.5,16.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,44,A-2,15.166666666666666,0.16666666666666666,15.333333333333332,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,15.333333333333334,0.16666666666666666,15.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,15.5,0.16666666666666666,15.666666666666666,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,15.666666666666666,0.16666666666666666,15.833333333333332,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,15.833333333333334,0.16666666666666666,16.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,63,E-4,16.0,1.5,17.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,75,E-5,16.0,1.5,17.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,16.25,0.25,16.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,16.5,0.25,16.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,63,E-4,16.5,1.5,18.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,16.75,0.25,17.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,17.0,0.25,17.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,17.25,0.25,17.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,68,A-4,18.0,0.5,18.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,80,A-5,18.0,0.5,18.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,80,A-5,18.0,1.0,19.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,44,A-2,18.0,0.25,18.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,68,A-4,18.0,0.5,18.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,18.25,0.25,18.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,70,B-4,18.5,0.5,19.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,82,B-5,18.5,0.5,19.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,18.5,0.25,18.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,70,B-4,18.5,0.5,19.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,18.75,0.25,19.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,72,C5,19.0,0.5,19.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,84,C6,19.0,0.5,19.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,63,E-4,19.0,0.25,19.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,72,C5,19.0,0.5,19.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,19.25,0.25,19.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,68,A-4,19.5,1.0,20.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,77,F5,19.5,1.0,20.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,3,80,A-5,19.5,1.0,20.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,19.5,0.25,19.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,68,A-4,19.5,1.0,20.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,19.75,0.25,20.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,20.0,0.25,20.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,63,E-4,20.25,0.25,20.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,80,A-5,20.5,0.5,21.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,3,84,C6,20.5,0.5,21.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,92,A-6,20.5,0.5,21.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,20.5,0.25,20.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,80,A-5,20.5,0.5,21.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,20.75,0.25,21.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,3,75,E-5,21.0,1.5,22.5,start
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,80,A-5,21.0,1.5,22.5,start
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,87,E-6,21.0,1.5,22.5,start
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,21.0,0.25,21.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,75,E-5,21.0,1.5,22.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,21.25,0.25,21.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,21.5,0.25,21.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,21.75,0.25,22.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,22.0,0.25,22.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,22.25,0.25,22.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,3,75,E-5,22.5,1.0,23.5,stop
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,80,A-5,22.5,1.0,23.5,stop
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,87,E-6,22.5,1.0,23.5,stop
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,44,A-2,22.5,0.25,22.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,75,E-5,22.5,1.0,23.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,22.75,0.25,23.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,23.0,0.25,23.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,60,C4,23.25,0.25,23.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Alto,1,63,E-4,23.5,0.5,24.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,72,C5,23.5,0.5,24.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,84,C6,23.5,0.5,24.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,23.5,0.25,23.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,72,C5,23.5,0.5,24.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,23.75,0.25,24.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Alto,1,67,G4,24.0,0.5,24.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,3,75,E-5,24.0,1.0,25.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,79,G5,24.0,1.0,25.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,82,B-5,24.0,1.0,25.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,4,87,E-6,24.0,1.0,25.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,39,E-2,24.0,0.25,24.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,75,E-5,24.0,1.0,25.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,46,B-2,24.25,0.25,24.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Alto,1,65,F4,24.5,0.5,25.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,51,E-3,24.5,0.25,24.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,55,G3,24.75,0.25,25.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Alto,1,63,E-4,25.0,0.5,25.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,70,B-4,25.0,0.5,25.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,82,B-5,25.0,0.5,25.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,58,B-3,25.0,0.25,25.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,70,B-4,25.0,0.5,25.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,55,G3,25.25,0.25,25.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Alto,1,65,F4,25.5,0.5,26.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,73,D-5,25.5,1.0,26.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,77,F5,25.5,1.5,27.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,80,A-5,25.5,1.5,27.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,85,D-6,25.5,1.0,26.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,46,B-2,25.5,0.25,25.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,73,D-5,25.5,1.0,26.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,53,F3,25.75,0.25,26.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Alto,1,68,A-4,26.0,0.5,26.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,26.0,0.25,26.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,61,D-4,26.25,0.25,26.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Alto,1,65,F4,26.5,0.5,27.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,72,C5,26.5,0.5,27.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,84,C6,26.5,0.5,27.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,56,A-3,26.5,0.25,26.75,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,72,C5,26.5,0.5,27.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,53,F3,26.75,0.25,27.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Alto,1,60,C4,27.0,0.5,27.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,3,68,A-4,27.0,1.5,28.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,2,72,C5,27.0,1.5,28.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,1,77,F5,27.0,1.5,28.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff1,4,80,A-5,27.0,1.5,28.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,41,F2,27.0,0.25,27.25,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Soprano i,1,68,A-4,27.0,1.5,28.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,48,C3,27.25,0.25,27.5,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,Alto,1,56,A-3,27.5,0.5,28.0,
O_Mio_Babbino_Caro_Puccini_SSA_v2.mxl,P4-Staff2,1,53,F3,27.5,0.25,27.75,
