# ticks_per_quarter,384
# meta,0,0,meta_03,control track
# meta,0,0,meta_01,creator: 
# meta,0,0,meta_01,GNU LilyPond 2.12.3           
# meta,0,0,time_signature,2/2
# meta,0,0,tempo,454545
# meta,1,0,meta_03,up
# meta,2,0,meta_03,down
track,channel,pitch,note,start_tick,end_tick,duration_ticks,velocity,release_velocity
1,1,64,E4,0,192,192,90,0
2,2,43,G2,0,192,192,90,0
1,1,66,F#4,192,384,192,90,0
2,2,42,F#2,192,384,192,90,0
1,1,67,G4,384,768,384,90,0
2,2,40,E2,384,768,384,90,0
1,1,66,F#4,768,960,192,90,0
2,2,45,A2,768,1152,384,90,0
1,1,64,E4,960,1152,192,90,0
1,1,63,D#4,1152,1536,384,90,0
2,2,47,B2,1152,1536,384,90,0
1,1,64,E4,1536,1728,192,90,0
2,2,45,A2,1536,1920,384,90,0
1,1,66,F#4,1728,1920,192,90,0
1,1,59,B3,1920,2304,384,90,0
2,2,43,G2,1920,2304,384,90,0
1,1,61,C#4,2304,2496,192,90,0
2,2,42,F#2,2304,2688,384,90,0
1,1,63,D#4,2496,2688,192,90,0
1,1,64,E4,2688,3072,384,90,0
2,2,40,E2,2688,3072,384,90,0
1,1,62,D4,3072,3264,192,90,0
2,2,42,F#2,3072,3456,384,90,0
1,1,60,C4,3264,3456,192,90,0
1,1,59,B3,3456,3840,384,90,0
2,2,43,G2,3456,3840,384,90,0
2,2,45,A2,3840,4224,384,90,0
2,2,57,A3,3840,4032,192,90,0
2,2,55,G3,4032,4224,192,90,0
2,2,47,B2,4224,4608,384,90,0
2,2,54,F#3,4224,4608,384,90,0
2,2,45,A2,4608,4992,384,90,0
2,2,55,G3,4608,4800,192,90,0
2,2,57,A3,4800,4992,192,90,0
2,2,43,G2,4992,5376,384,90,0
2,2,59,B3,4992,5184,192,90,0
2,2,57,A3,5184,5376,192,90,0
2,2,47,B2,5376,5760,384,90,0
2,2,55,G3,5376,5568,192,90,0
2,2,54,F#3,5568,5760,192,90,0
2,2,40,E2,5760,5952,192,90,0
2,2,52,E3,5760,6144,384,90,0
2,2,42,F#2,5952,6144,192,90,0
1,1,64,E4,6144,6336,192,90,0
2,2,43,G2,6144,6336,192,90,0
1,1,66,F#4,6336,6528,192,90,0
2,2,42,F#2,6336,6528,192,90,0
1,1,67,G4,6528,6912,384,90,0
2,2,40,E2,6528,6912,384,90,0
1,1,66,F#4,6912,7104,192,90,0
2,2,45,A2,6912,7296,384,90,0
1,1,64,E4,7104,7296,192,90,0
1,1,63,D#4,7296,7680,384,90,0
2,2,47,B2,7296,7680,384,90,0
1,1,64,E4,7680,7872,192,90,0
2,2,45,A2,7680,8064,384,90,0
1,1,66,F#4,7872,8064,192,90,0
1,1,59,B3,8064,8448,384,90,0
2,2,43,G2,8064,8448,384,90,0
1,1,61,C#4,8448,8640,192,90,0
2,2,42,F#2,8448,8832,384,90,0
1,1,63,D#4,8640,8832,192,90,0
1,1,64,E4,8832,9216,384,90,0
2,2,40,E2,8832,9216,384,90,0
1,1,62,D4,9216,9408,192,90,0
2,2,42,F#2,9216,9600,384,90,0
1,1,60,C4,9408,9600,192,90,0
1,1,59,B3,9600,9984,384,90,0
2,2,43,G2,9600,9984,384,90,0
2,2,48,C3,9984,10368,384,90,0
2,2,57,A3,9984,10176,192,90,0
2,2,55,G3,10176,10368,192,90,0
2,2,50,D3,10368,10752,384,90,0
2,2,54,F#3,10368,10944,576,90,0
2,2,38,D2,10752,11136,384,90,0
2,2,55,G3,10944,11136,192,90,0
2,2,43,G2,11136,12288,1152,90,0
2,2,47,B2,11136,12288,1152,90,0
2,2,50,D3,11136,12288,1152,90,0
2,2,55,G3,11136,12288,1152,90,0
2,2,43,G2,12288,12672,384,90,0
2,2,59,B3,12288,12480,192,90,0
2,2,55,G3,12480,12672,192,90,0
2,2,42,F#2,12672,13056,384,90,0
2,2,62,D4,12672,13056,384,90,0
2,2,38,D2,13056,13440,384,90,0
2,2,57,A3,13056,13248,192,90,0
2,2,60,C4,13248,13440,192,90,0
2,2,43,G2,13440,13824,384,90,0
2,2,59,B3,13440,13824,384,90,0
1,1,67,G4,13824,14016,192,90,0
2,2,47,B2,13824,14208,384,90,0
1,1,62,D4,14016,14208,192,90,0
1,1,64,E4,14208,14592,384,90,0
2,2,48,C3,14208,14592,384,90,0
1,1,59,B3,14592,14784,192,90,0
2,2,44,G#2,14592,14976,384,90,0
1,1,62,D4,14784,14976,192,90,0
1,1,60,C4,14976,15360,384,90,0
2,2,45,A2,14976,15360,384,90,0
2,2,50,D3,15360,15744,384,90,0
2,2,59,B3,15360,15552,192,90,0
2,2,57,A3,15552,15744,192,90,0
2,2,52,E3,15744,16128,384,90,0
2,2,56,G#3,15744,16128,384,90,0
2,2,45,A2,16128,16512,384,90,0
2,2,57,A3,16128,16320,192,90,0
2,2,59,B3,16320,16512,192,90,0
2,2,52,E3,16512,16896,384,90,0
2,2,60,C4,16512,16896,384,90,0
2,2,40,E2,16896,17280,384,90,0
2,2,59,B3,16896,17088,192,90,0
2,2,57,A3,17088,17280,192,90,0
2,2,45,A2,17280,17472,192,90,0
2,2,57,A3,17280,18432,1152,90,0
2,2,47,B2,17472,17664,192,90,0
2,2,45,A2,17664,17856,192,90,0
2,2,43,G2,17856,18048,192,90,0
2,2,42,F#2,18048,18432,384,90,0
2,2,38,D2,18432,18816,384,90,0
2,2,62,D4,18432,18624,192,90,0
2,2,57,A3,18624,18816,192,90,0
2,2,43,G2,18816,19200,384,90,0
2,2,59,B3,18816,19200,384,90,0
1,1,67,G4,19200,19392,192,90,0
2,2,47,B2,19200,19584,384,90,0
1,1,62,D4,19392,19584,192,90,0
1,1,64,E4,19584,19968,384,90,0
2,2,48,C3,19584,19968,384,90,0
1,1,59,B3,19968,20160,192,90,0
2,2,44,G#2,19968,20352,384,90,0
1,1,62,D4,20160,20352,192,90,0
1,1,60,C4,20352,20736,384,90,0
2,2,45,A2,20352,20736,384,90,0
1,1,69,A4,20736,20928,192,90,0
2,2,49,C#3,20736,21120,384,90,0
1,1,64,E4,20928,21120,192,90,0
1,1,66,F#4,21120,21504,384,90,0
2,2,50,D3,21120,21504,384,90,0
1,1,61,C#4,21504,21696,192,90,0
2,2,46,A#2,21504,21888,384,90,0
1,1,64,E4,21696,21888,192,90,0
1,1,62,D4,21888,22272,384,90,0
2,2,47,B2,21888,22272,384,90,0
1,1,61,C#4,22272,22464,192,90,0
2,2,52,E3,22272,22656,384,90,0
1,1,59,B3,22464,22656,192,90,0
1,1,58,A#3,22656,23232,576,90,0
2,2,54,F#3,22656,23040,384,90,0
2,2,42,F#2,23040,23424,384,90,0
1,1,59,B3,23232,23424,192,90,0
1,1,59,B3,23424,24576,1152,90,0
2,2,47,B2,23424,23616,192,90,0
2,2,46,A#2,23616,23808,192,90,0
2,2,47,B2,23808,24000,192,90,0
2,2,49,C#3,24000,24192,192,90,0
2,2,51,D#3,24192,24576,384,90,0
1,1,71,B4,24576,24768,192,90,0
2,2,47,B2,24576,24960,384,90,0
1,1,66,F#4,24768,24960,192,90,0
1,1,68,G#4,24960,25344,384,90,0
2,2,52,E3,24960,25344,384,90,0
1,1,66,F#4,25344,25536,192,90,0
2,2,50,D3,25344,25728,384,90,0
1,1,64,E4,25536,25728,192,90,0
1,1,69,A4,25728,26112,384,90,0
2,2,49,C#3,25728,26112,384,90,0
1,1,64,E4,26112,26304,192,90,0
2,2,45,A2,26112,26496,384,90,0
1,1,67,G4,26304,26496,192,90,0
1,1,66,F#4,26496,26880,384,90,0
2,2,50,D3,26496,26880,384,90,0
1,1,64,E4,26880,27072,192,90,0
2,2,48,C3,26880,27264,384,90,0
1,1,62,D4,27072,27264,192,90,0
1,1,67,G4,27264,27648,384,90,0
2,2,47,B2,27264,27648,384,90,0
1,1,62,D4,27648,27840,192,90,0
2,2,43,G2,27648,28032,384,90,0
1,1,65,F4,27840,28032,192,90,0
1,1,64,E4,28032,28416,384,90,0
2,2,48,C3,28032,28416,384,90,0
1,1,69,A4,28416,28608,192,90,0
2,2,47,B2,28416,28800,384,90,0
1,1,64,E4,28608,28800,192,90,0
1,1,66,F#4,28800,29184,384,90,0
2,2,45,A2,28800,29184,384,90,0
1,1,61,C#4,29184,29376,192,90,0
2,2,42,F#2,29184,29568,384,90,0
1,1,64,E4,29376,29568,192,90,0
1,1,63,D#4,29568,29952,384,90,0
2,2,47,B2,29568,30144,576,90,0
1,1,59,B3,29952,30720,768,90,0
2,2,48,C3,30144,30336,192,90,0
2,2,47,B2,30336,30528,192,90,0
2,2,45,A2,30528,30720,192,90,0
1,1,64,E4,30720,30912,192,90,0
2,2,44,G#2,30720,31104,384,90,0
1,1,59,B3,30912,31104,192,90,0
1,1,60,C4,31104,31488,384,90,0
2,2,45,A2,31104,31296,192,90,0
2,2,52,E3,31296,31488,192,90,0
1,1,62,D4,31488,31680,192,90,0
2,2,54,F#3,31488,31872,384,90,0
2,2,57,A3,31680,31872,192,90,0
2,2,43,G2,31872,32064,192,90,0
2,2,59,B3,31872,32256,384,90,0
2,2,51,D#3,32064,32256,192,90,0
2,2,52,E3,32256,32640,384,90,0
2,2,60,C4,32256,32448,192,90,0
2,2,55,G3,32448,32640,192,90,0
2,2,42,F#2,32640,32832,192,90,0
2,2,57,A3,32640,33024,384,90,0
2,2,49,C#3,32832,33024,192,90,0
2,2,51,D#3,33024,33408,384,90,0
2,2,59,B3,33024,33216,192,90,0
2,2,54,F#3,33216,33408,192,90,0
2,2,40,E2,33408,33792,384,90,0
2,2,55,G3,33408,33792,384,90,0
2,2,45,A2,33792,34176,384,90,0
2,2,54,F#3,33792,33984,192,90,0
2,2,52,E3,33984,34176,192,90,0
2,2,47,B2,34176,34560,384,90,0
2,2,51,D#3,34176,34560,384,90,0
2,2,45,A2,34560,34944,384,90,0
2,2,52,E3,34560,34752,192,90,0
2,2,54,F#3,34752,34944,192,90,0
2,2,47,B2,34944,35712,768,90,0
2,2,55,G3,34944,35328,384,90,0
2,2,54,F#3,35328,35520,192,90,0
2,2,52,E3,35520,35712,192,90,0
2,2,40,E2,35712,36864,1152,90,0
2,2,52,E3,35712,36864,1152,90,0
