# ticks_per_quarter,384
# meta,0,0,meta_01,Creator: GNU LilyPond 2.4.2            
# meta,0,0,meta_01,Generated automatically by: GNU LilyPond 2.4.2            
# meta,0,0,meta_01,at Fri Jan 21 13:06:06 2005                                 
# meta,0,0,meta_01,at Fri Jan 21 13:06:06 2005                                 
# meta,0,0,meta_03,Track 0
# meta,1,0,meta_04,acoustic guitar (nylon)
# meta,1,0,time_signature,3/4
# meta,1,0,meta_03,
# meta,1,0,tempo,1000000
track,channel,pitch,note,start_tick,end_tick,duration_ticks,velocity,release_velocity
1,0,55,G3,0,192,192,127,64
1,0,74,D5,0,576,576,127,64
1,0,62,D4,192,384,192,127,64
1,0,67,G4,384,1152,768,127,64
1,0,76,E5,576,768,192,127,64
1,0,74,D5,768,1152,384,127,64
1,0,55,G3,1152,1344,192,127,64
1,0,71,B4,1152,2304,1152,127,64
1,0,62,D4,1344,1536,192,127,64
1,0,67,G4,1536,1728,192,127,64
1,0,62,D4,1728,1920,192,127,64
1,0,55,G3,1920,2112,192,127,64
1,0,62,D4,2112,2304,192,127,64
1,0,55,G3,2304,2496,192,127,64
1,0,74,D5,2304,2880,576,127,64
1,0,62,D4,2496,2688,192,127,64
1,0,67,G4,2688,3456,768,127,64
1,0,76,E5,2880,3072,192,127,64
1,0,74,D5,3072,3456,384,127,64
1,0,55,G3,3456,3648,192,127,64
1,0,71,B4,3456,4608,1152,127,64
1,0,62,D4,3648,3840,192,127,64
1,0,67,G4,3840,4032,192,127,64
1,0,62,D4,4032,4224,192,127,64
1,0,55,G3,4224,4416,192,127,64
1,0,62,D4,4416,4608,192,127,64
1,0,62,D4,4608,4800,192,127,64
1,0,81,A5,4608,5376,768,127,64
1,0,69,A4,4800,4992,192,127,64
1,0,74,D5,4992,5184,192,127,64
1,0,78,F#5,5184,5376,192,127,64
1,0,81,A5,5376,5760,384,127,64
1,0,62,D4,5760,5952,192,127,64
1,0,78,F#5,5760,6912,1152,127,64
1,0,69,A4,5952,6144,192,127,64
1,0,74,D5,6144,6336,192,127,64
1,0,69,A4,6336,6528,192,127,64
1,0,62,D4,6528,6720,192,127,64
1,0,69,A4,6720,6912,192,127,64
1,0,55,G3,6912,7104,192,127,64
1,0,79,G5,6912,7680,768,127,64
1,0,62,D4,7104,7296,192,127,64
1,0,67,G4,7296,7488,192,127,64
1,0,71,B4,7488,7680,192,127,64
1,0,79,G5,7680,8064,384,127,64
1,0,55,G3,8064,8256,192,127,64
1,0,74,D5,8064,9216,1152,127,64
1,0,62,D4,8256,8448,192,127,64
1,0,67,G4,8448,8640,192,127,64
1,0,62,D4,8640,8832,192,127,64
1,0,55,G3,8832,9024,192,127,64
1,0,62,D4,9024,9216,192,127,64
1,0,60,C4,9216,9408,192,127,64
1,0,76,E5,9216,9984,768,127,64
1,0,64,E4,9408,9600,192,127,64
1,0,67,G4,9600,9792,192,127,64
1,0,72,C5,9792,9984,192,127,64
1,0,76,E5,9984,10368,384,127,64
1,0,60,C4,10368,10560,192,127,64
1,0,79,G5,10368,10944,576,127,64
1,0,67,G4,10560,10752,192,127,64
1,0,72,C5,10752,11520,768,127,64
1,0,78,F#5,10944,11136,192,127,64
1,0,76,E5,11136,11520,384,127,64
1,0,55,G3,11520,11712,192,127,64
1,0,74,D5,11520,12096,576,127,64
1,0,62,D4,11712,11904,192,127,64
1,0,67,G4,11904,12672,768,127,64
1,0,76,E5,12096,12288,192,127,64
1,0,74,D5,12288,12672,384,127,64
1,0,55,G3,12672,12864,192,127,64
1,0,71,B4,12672,13824,1152,127,64
1,0,62,D4,12864,13056,192,127,64
1,0,67,G4,13056,13248,192,127,64
1,0,62,D4,13248,13440,192,127,64
1,0,55,G3,13440,13632,192,127,64
1,0,62,D4,13632,13824,192,127,64
1,0,60,C4,13824,14016,192,127,64
1,0,76,E5,13824,14592,768,127,64
1,0,64,E4,14016,14208,192,127,64
1,0,67,G4,14208,14400,192,127,64
1,0,72,C5,14400,14592,192,127,64
1,0,76,E5,14592,14976,384,127,64
1,0,60,C4,14976,15168,192,127,64
1,0,79,G5,14976,15552,576,127,64
1,0,67,G4,15168,15360,192,127,64
1,0,72,C5,15360,16128,768,127,64
1,0,78,F#5,15552,15744,192,127,64
1,0,76,E5,15744,16128,384,127,64
1,0,55,G3,16128,16320,192,127,64
1,0,74,D5,16128,16704,576,127,64
1,0,62,D4,16320,16512,192,127,64
1,0,67,G4,16512,17280,768,127,64
1,0,76,E5,16704,16896,192,127,64
1,0,74,D5,16896,17280,384,127,64
1,0,55,G3,17280,17472,192,127,64
1,0,71,B4,17280,18432,1152,127,64
1,0,62,D4,17472,17664,192,127,64
1,0,67,G4,17664,17856,192,127,64
1,0,62,D4,17856,18048,192,127,64
1,0,55,G3,18048,18240,192,127,64
1,0,62,D4,18240,18432,192,127,64
1,0,62,D4,18432,18624,192,127,64
1,0,81,A5,18432,19200,768,127,64
1,0,69,A4,18624,18816,192,127,64
1,0,74,D5,18816,19008,192,127,64
1,0,78,F#5,19008,19200,192,127,64
1,0,81,A5,19200,19584,384,127,64
1,0,62,D4,19584,19776,192,127,64
1,0,84,C6,19584,20160,576,127,64
1,0,69,A4,19776,19968,192,127,64
1,0,74,D5,19968,20736,768,127,64
1,0,81,A5,20160,20352,192,127,64
1,0,78,F#5,20352,20736,384,127,64
1,0,55,G3,20736,20928,192,127,64
1,0,79,G5,20736,21504,768,127,64
1,0,62,D4,20928,21120,192,127,64
1,0,67,G4,21120,21312,192,127,64
1,0,71,B4,21312,21504,192,127,64
1,0,79,G5,21504,21888,384,127,64
1,0,55,G3,21888,22080,192,127,64
1,0,83,B5,21888,23040,1152,127,64
1,0,62,D4,22080,22272,192,127,64
1,0,67,G4,22272,22464,192,127,64
1,0,62,D4,22464,22656,192,127,64
1,0,55,G3,22656,22848,192,127,64
1,0,62,D4,22848,23040,192,127,64
1,0,55,G3,23040,23232,192,127,64
1,0,79,G5,23040,23424,384,127,64
1,0,67,G4,23232,23424,192,127,64
1,0,74,D5,23424,23808,384,127,64
1,0,67,G4,23616,23808,192,127,64
1,0,71,B4,23808,24192,384,127,64
1,0,67,G4,24000,24192,192,127,64
1,0,62,D4,24192,24384,192,127,64
1,0,74,D5,24192,24768,576,127,64
1,0,69,A4,24384,24576,192,127,64
1,0,66,F#4,24576,24768,192,127,64
1,0,72,C5,24768,24960,192,127,64
1,0,69,A4,24960,25344,384,127,64
1,0,55,G3,25344,26496,1152,127,64
1,0,67,G4,25344,26496,1152,127,64
