# ticks_per_quarter,1024
# meta,0,0,time_signature,1/2
# meta,0,0,tempo,833333
# meta,0,38912,time_signature,2/4
# meta,0,40960,time_signature,1/2
# meta,0,47104,time_signature,2/4
# meta,0,49152,time_signature,1/2
# meta,0,104448,time_signature,2/4
# meta,0,106496,time_signature,1/2
# meta,0,112640,time_signature,2/4
# meta,0,114688,time_signature,1/2
# meta,0,206848,time_signature,2/4
# meta,0,208896,time_signature,1/2
# meta,0,231424,time_signature,2/4
# meta,0,233472,time_signature,1/2
# meta,0,235520,time_signature,2/4
# meta,0,237568,time_signature,1/2
# meta,0,247808,time_signature,2/4
# meta,0,249856,time_signature,1/2
# meta,0,251904,time_signature,2/4
# meta,0,253952,time_signature,1/2
# meta,0,260096,time_signature,2/4
# meta,0,262144,time_signature,1/2
# meta,0,268288,time_signature,2/4
# meta,0,274432,time_signature,1/2
# meta,0,333824,time_signature,2/4
# meta,0,335872,time_signature,1/2
# meta,0,344064,time_signature,4/8
# meta,0,348160,time_signature,1/2
# meta,0,352256,time_signature,2/2
# meta,1,0,meta_03,Grand Piano
# meta,2,0,meta_03,Clarinet
track,channel,pitch,note,start_tick,end_tick,duration_ticks,velocity,release_velocity
1,0,65,F4,0,1792,1792,49,0
1,0,77,F5,0,1792,1792,49,0
1,0,65,F4,1792,2048,256,49,0
1,0,77,F5,1792,2048,256,49,0
1,0,65,F4,2048,3072,1024,49,0
1,0,77,F5,2048,3072,1024,49,0
1,0,65,F4,3072,4096,1024,49,0
1,0,77,F5,3072,4096,1024,49,0
1,0,65,F4,4096,6144,2048,49,0
1,0,77,F5,4096,6144,2048,49,0
1,0,65,F4,6144,8192,2048,49,0
1,0,77,F5,6144,8192,2048,49,0
1,0,46,A#2,8192,9216,1024,49,0
1,0,58,A#3,8192,9216,1024,49,0
1,0,62,D4,8192,9216,1024,49,0
1,0,65,F4,8192,9216,1024,49,0
2,2,58,A#3,8192,9216,1024,49,0
2,2,62,D4,8192,9216,1024,49,0
2,2,65,F4,8192,9216,1024,49,0
2,2,65,F4,8192,9216,1024,49,0
1,0,58,A#3,9216,9984,768,49,0
1,0,62,D4,9216,9984,768,49,0
1,0,65,F4,9216,9984,768,49,0
1,0,70,A#4,9216,9984,768,49,0
2,2,58,A#3,9216,9984,768,49,0
2,2,62,D4,9216,9984,768,49,0
2,2,65,F4,9216,9984,768,49,0
2,2,70,A#4,9216,9984,768,49,0
1,0,58,A#3,9984,10240,256,49,0
1,0,62,D4,9984,10240,256,49,0
1,0,65,F4,9984,10240,256,49,0
1,0,70,A#4,9984,10240,256,49,0
2,2,58,A#3,9984,10240,256,49,0
2,2,62,D4,9984,10240,256,49,0
2,2,65,F4,9984,10240,256,49,0
2,2,70,A#4,9984,10240,256,49,0
1,0,58,A#3,10240,11776,1536,49,0
1,0,62,D4,10240,11776,1536,49,0
1,0,65,F4,10240,11776,1536,49,0
1,0,70,A#4,10240,11776,1536,49,0
2,2,58,A#3,10240,11776,1536,49,0
2,2,62,D4,10240,11776,1536,49,0
2,2,65,F4,10240,11776,1536,49,0
2,2,70,A#4,10240,11776,1536,49,0
1,0,46,A#2,12288,13312,1024,49,0
1,0,58,A#3,12288,13312,1024,49,0
1,0,62,D4,12288,13312,1024,49,0
1,0,65,F4,12288,13312,1024,49,0
2,2,58,A#3,12288,13312,1024,49,0
2,2,62,D4,12288,13312,1024,49,0
2,2,65,F4,12288,13312,1024,49,0
2,2,65,F4,12288,13312,1024,49,0
1,0,53,F3,13312,14080,768,49,0
1,0,63,D#4,13312,14080,768,49,0
1,0,65,F4,13312,14080,768,49,0
1,0,72,C5,13312,14080,768,49,0
2,2,53,F3,13312,14080,768,49,0
2,2,63,D#4,13312,14080,768,49,0
2,2,65,F4,13312,14080,768,49,0
2,2,72,C5,13312,14080,768,49,0
1,0,53,F3,14080,14336,256,49,0
1,0,60,C4,14080,14336,256,49,0
1,0,63,D#4,14080,14336,256,49,0
1,0,65,F4,14080,14336,256,49,0
1,0,69,A4,14080,14336,256,49,0
2,2,53,F3,14080,14336,256,49,0
2,2,60,C4,14080,14336,256,49,0
2,2,65,F4,14080,14336,256,49,0
2,2,69,A4,14080,14336,256,49,0
1,0,58,A#3,14336,15872,1536,49,0
1,0,62,D4,14336,15872,1536,49,0
1,0,65,F4,14336,15872,1536,49,0
1,0,70,A#4,14336,15872,1536,49,0
2,2,58,A#3,14336,15872,1536,49,0
2,2,62,D4,14336,15872,1536,49,0
2,2,65,F4,14336,15872,1536,49,0
2,2,70,A#4,14336,15872,1536,49,0
1,0,58,A#3,16384,17408,1024,49,0
1,0,62,D4,16384,17408,1024,49,0
1,0,65,F4,16384,18176,1792,49,0
2,2,58,A#3,16384,17408,1024,49,0
2,2,62,D4,16384,17408,1024,49,0
2,2,65,F4,16384,17408,1024,49,0
2,2,65,F4,16384,17408,1024,49,0
1,0,58,A#3,17408,18176,768,49,0
1,0,62,D4,17408,18176,768,49,0
1,0,70,A#4,17408,18176,768,49,0
2,2,58,A#3,17408,18176,768,49,0
2,2,62,D4,17408,18176,768,49,0
2,2,65,F4,17408,18176,768,49,0
2,2,70,A#4,17408,18176,768,49,0
1,0,58,A#3,18176,18432,256,49,0
1,0,67,G4,18176,18432,256,49,0
1,0,70,A#4,18176,18432,256,49,0
1,0,75,D#5,18176,18432,256,49,0
2,2,58,A#3,18176,18432,256,49,0
2,2,67,G4,18176,18432,256,49,0
2,2,70,A#4,18176,18432,256,49,0
2,2,75,D#5,18176,18432,256,49,0
1,0,58,A#3,18432,19456,1024,49,0
1,0,67,G4,18432,19456,1024,49,0
1,0,70,A#4,18432,19456,1024,49,0
1,0,75,D#5,18432,19456,1024,49,0
2,2,58,A#3,18432,21504,3072,49,0
2,2,67,G4,18432,19456,1024,49,0
2,2,70,A#4,18432,19456,1024,49,0
2,2,75,D#5,18432,19456,1024,49,0
1,0,58,A#3,19456,20224,768,49,0
1,0,65,F4,19456,20224,768,49,0
1,0,70,A#4,19456,20224,768,49,0
1,0,74,D5,19456,20224,768,49,0
2,2,65,F4,19456,20224,768,49,0
2,2,70,A#4,19456,20224,768,49,0
2,2,74,D5,19456,20224,768,49,0
1,0,58,A#3,20224,20480,256,49,0
1,0,63,D#4,20224,20480,256,49,0
1,0,65,F4,20224,20480,256,49,0
1,0,72,C5,20224,20480,256,49,0
2,2,63,D#4,20224,20480,256,49,0
2,2,65,F4,20224,20480,256,49,0
2,2,72,C5,20224,20480,256,49,0
1,0,58,A#3,20480,22272,1792,49,0
1,0,62,D4,20480,21504,1024,49,0
1,0,65,F4,20480,21504,1024,49,0
1,0,70,A#4,20480,21504,1024,49,0
2,2,62,D4,20480,21504,1024,49,0
2,2,65,F4,20480,21504,1024,49,0
2,2,70,A#4,20480,21504,1024,49,0
1,0,72,C5,21248,21376,128,49,0
1,0,70,A#4,21376,21504,128,49,0
1,0,55,G3,21504,22272,768,49,0
1,0,64,E4,21504,22272,768,49,0
1,0,69,A4,21504,22272,768,49,0
2,2,55,G3,21504,22272,768,49,0
2,2,58,A#3,21504,22272,768,49,0
2,2,64,E4,21504,22272,768,49,0
2,2,69,A4,21504,22272,768,49,0
1,0,55,G3,22272,22528,256,49,0
1,0,58,A#3,22272,22528,256,49,0
1,0,64,E4,22272,22528,256,49,0
1,0,70,A#4,22272,22528,256,49,0
2,2,55,G3,22272,22528,256,49,0
2,2,58,A#3,22272,22528,256,49,0
2,2,64,E4,22272,22528,256,49,0
2,2,70,A#4,22272,22528,256,49,0
1,0,53,F3,22528,24064,1536,49,0
1,0,57,A3,22528,24064,1536,49,0
1,0,65,F4,22528,24064,1536,49,0
1,0,72,C5,22528,24064,1536,49,0
2,2,53,F3,22528,24064,1536,49,0
2,2,57,A3,22528,24064,1536,49,0
2,2,65,F4,22528,24064,1536,49,0
2,2,72,C5,22528,24064,1536,49,0
1,0,46,A#2,24576,25600,1024,49,0
1,0,58,A#3,24576,25600,1024,49,0
1,0,62,D4,24576,25600,1024,49,0
1,0,65,F4,24576,25600,1024,49,0
2,2,58,A#3,24576,25600,1024,49,0
2,2,62,D4,24576,25600,1024,49,0
2,2,65,F4,24576,25600,1024,49,0
2,2,65,F4,24576,25600,1024,49,0
1,0,58,A#3,25600,26368,768,49,0
1,0,62,D4,25600,26368,768,49,0
1,0,65,F4,25600,26368,768,49,0
1,0,70,A#4,25600,26368,768,49,0
2,2,58,A#3,25600,26368,768,49,0
2,2,62,D4,25600,26368,768,49,0
2,2,65,F4,25600,26368,768,49,0
2,2,70,A#4,25600,26368,768,49,0
1,0,58,A#3,26368,26624,256,49,0
1,0,62,D4,26368,26624,256,49,0
1,0,65,F4,26368,26624,256,49,0
1,0,70,A#4,26368,26624,256,49,0
2,2,58,A#3,26368,26624,256,49,0
2,2,62,D4,26368,26624,256,49,0
2,2,65,F4,26368,26624,256,49,0
2,2,70,A#4,26368,26624,256,49,0
1,0,58,A#3,26624,28160,1536,49,0
1,0,62,D4,26624,28160,1536,49,0
1,0,65,F4,26624,28160,1536,49,0
1,0,70,A#4,26624,28160,1536,49,0
2,2,58,A#3,26624,28160,1536,49,0
2,2,62,D4,26624,28160,1536,49,0
2,2,65,F4,26624,28160,1536,49,0
2,2,70,A#4,26624,28160,1536,49,0
1,0,46,A#2,28672,29696,1024,49,0
1,0,58,A#3,28672,29696,1024,49,0
1,0,62,D4,28672,29696,1024,49,0
1,0,65,F4,28672,29696,1024,49,0
2,2,58,A#3,28672,29696,1024,49,0
2,2,62,D4,28672,29696,1024,49,0
2,2,65,F4,28672,29696,1024,49,0
2,2,65,F4,28672,29696,1024,49,0
1,0,53,F3,29696,30464,768,49,0
1,0,63,D#4,29696,30464,768,49,0
1,0,65,F4,29696,30464,768,49,0
1,0,72,C5,29696,30464,768,49,0
2,2,53,F3,29696,30464,768,49,0
2,2,63,D#4,29696,30464,768,49,0
2,2,65,F4,29696,30464,768,49,0
2,2,72,C5,29696,30464,768,49,0
1,0,53,F3,30464,30720,256,49,0
1,0,60,C4,30464,30720,256,49,0
1,0,63,D#4,30464,30720,256,49,0
1,0,65,F4,30464,30720,256,49,0
1,0,69,A4,30464,30720,256,49,0
2,2,53,F3,30464,30720,256,49,0
2,2,60,C4,30464,30720,256,49,0
2,2,65,F4,30464,30720,256,49,0
2,2,69,A4,30464,30720,256,49,0
1,0,58,A#3,30720,32256,1536,49,0
1,0,62,D4,30720,32256,1536,49,0
1,0,65,F4,30720,32256,1536,49,0
1,0,70,A#4,30720,32256,1536,49,0
2,2,58,A#3,30720,32256,1536,49,0
2,2,62,D4,30720,32256,1536,49,0
2,2,65,F4,30720,32256,1536,49,0
2,2,70,A#4,30720,32256,1536,49,0
1,0,58,A#3,32768,33792,1024,49,0
1,0,62,D4,32768,33792,1024,49,0
1,0,65,F4,32768,33792,1024,49,0
2,2,58,A#3,32768,33792,1024,49,0
2,2,62,D4,32768,33792,1024,49,0
2,2,65,F4,32768,33792,1024,49,0
2,2,65,F4,32768,33792,1024,49,0
1,0,58,A#3,33792,34560,768,49,0
1,0,62,D4,33792,34560,768,49,0
1,0,65,F4,33792,34560,768,49,0
1,0,70,A#4,33792,34560,768,49,0
2,2,58,A#3,33792,34560,768,49,0
2,2,62,D4,33792,34560,768,49,0
2,2,65,F4,33792,34560,768,49,0
2,2,70,A#4,33792,34560,768,49,0
1,0,58,A#3,34560,34816,256,49,0
1,0,62,D4,34560,34816,256,49,0
1,0,65,F4,34560,34816,256,49,0
1,0,74,D5,34560,34816,256,49,0
2,2,58,A#3,34560,34816,256,49,0
2,2,62,D4,34560,34816,256,49,0
2,2,65,F4,34560,34816,256,49,0
2,2,74,D5,34560,34816,256,49,0
1,0,50,D3,34816,35840,1024,49,0
1,0,57,A3,34816,35840,1024,49,0
1,0,62,D4,34816,35840,1024,49,0
1,0,65,F4,34816,35840,1024,49,0
1,0,69,A4,34816,35840,1024,49,0
1,0,77,F5,34816,35840,1024,49,0
2,2,50,D3,34816,35840,1024,49,0
2,2,62,D4,34816,35840,1024,49,0
2,2,69,A4,34816,35840,1024,49,0
2,2,77,F5,34816,35840,1024,49,0
1,0,55,G3,35840,36864,1024,49,0
1,0,58,A#3,35840,36864,1024,49,0
1,0,62,D4,35840,36864,1024,49,0
1,0,67,G4,35840,36864,1024,49,0
1,0,74,D5,35840,36608,768,49,0
2,2,55,G3,35840,36608,768,49,0
2,2,58,A#3,35840,36608,768,49,0
2,2,67,G4,35840,36608,768,49,0
2,2,74,D5,35840,36608,768,49,0
1,0,70,A#4,36608,36864,256,49,0
2,2,55,G3,36608,36864,256,49,0
2,2,62,D4,36608,36864,256,49,0
2,2,67,G4,36608,36864,256,49,0
2,2,70,A#4,36608,36864,256,49,0
1,0,51,D#3,36864,37888,1024,49,0
1,0,55,G3,36864,37888,1024,49,0
