# ticks_per_quarter,384
# meta,0,0,meta_01,Creator: GNU LilyPond 2.6.4            
# meta,0,0,meta_01,Generated automatically by: GNU LilyPond 2.6.4            
# meta,0,0,meta_01,at Tue Dec 27 16:53:57 2005                                 
# meta,0,0,meta_01,at Tue Dec 27 16:53:57 2005                                 
# meta,0,0,meta_03,Track 0
# meta,1,0,time_signature,4/4
# meta,1,0,meta_03,up
# meta,1,0,tempo,1000000
# meta,1,96,tempo,600000
# meta,1,192,tempo,1071428
# meta,1,11328,tempo,1132075
# meta,1,11520,tempo,1200000
# meta,1,11712,tempo,1276595
# meta,1,11904,tempo,1363636
# meta,1,12096,tempo,1463414
# meta,1,12288,tempo,1578947
# meta,1,12480,tempo,1714285
# meta,1,12672,tempo,1818181
# meta,1,12768,tempo,1071428
# meta,1,24384,tempo,1200000
# meta,1,24576,tempo,1333333
# meta,1,24768,tempo,1500000
# meta,1,24960,tempo,1714285
# meta,1,25056,tempo,1071428
# meta,1,33408,tempo,2000000
# meta,1,33600,tempo,1071428
# meta,1,33792,tempo,1090909
# meta,1,33984,tempo,1111111
# meta,1,34176,tempo,1132075
# meta,1,34368,tempo,1153846
# meta,1,34560,tempo,1176470
# meta,1,34752,tempo,1200000
# meta,1,34944,tempo,1224489
# meta,1,35136,tempo,1250000
# meta,1,35328,tempo,1276595
# meta,1,35520,tempo,1304347
# meta,1,35712,tempo,1333333
# meta,1,35904,tempo,1363636
# meta,1,36096,tempo,1395348
# meta,1,36288,tempo,1428571
# meta,1,36480,tempo,1463414
# meta,1,36672,tempo,3000000
# meta,1,36864,tempo,3157894
# meta,1,37056,tempo,3333333
# meta,1,37248,tempo,3529411
# meta,2,0,time_signature,4/4
# meta,2,0,meta_03,down
# meta,2,0,tempo,1000000
track,channel,pitch,note,start_tick,end_tick,duration_ticks,velocity,release_velocity
1,0,60,C4,0,384,384,127,64
1,0,65,F4,384,1344,960,127,64
2,1,41,F2,384,2304,1920,127,64
1,0,53,F3,768,1920,1152,127,64
1,0,60,C4,768,1920,1152,127,64
2,1,48,C3,768,2304,1536,127,64
2,1,57,A3,768,2304,1536,127,64
1,0,64,E4,1344,1536,192,127,64
1,0,65,F4,1536,1728,192,127,64
1,0,69,A4,1728,1920,192,127,64
1,0,72,C5,1920,2112,192,127,64
1,0,77,F5,2112,2304,192,127,64
2,1,46,A#2,2254,2350,96,127,64
2,1,53,F3,2279,3527,1248,127,64
1,0,65,F4,2304,3840,1536,127,64
1,0,77,F5,2304,3072,768,127,64
2,1,62,D4,2304,3072,768,127,64
1,0,76,E5,3072,3264,192,127,64
2,1,60,C4,3072,3264,192,127,64
1,0,74,D5,3264,3456,192,127,64
2,1,58,A#3,3264,3456,192,127,64
1,0,72,C5,3456,3648,192,127,64
2,1,48,C3,3456,3840,384,127,64
2,1,57,A3,3456,3840,384,127,64
1,0,77,F5,3648,3840,192,127,64
1,0,64,E4,3840,4608,768,127,64
1,0,67,G4,3840,4032,192,127,64
2,1,48,C3,3840,4608,768,127,64
2,1,58,A#3,3840,4032,192,127,64
1,0,69,A4,4032,4224,192,127,64
2,1,57,A3,4032,4224,192,127,64
1,0,70,A#4,4224,4416,192,127,64
2,1,55,G3,4224,4608,384,127,64
1,0,74,D5,4416,4608,192,127,64
1,0,60,C4,4608,5376,768,127,64
1,0,65,F4,4608,4800,192,127,64
2,1,45,A2,4608,4800,192,127,64
2,1,53,F3,4608,4800,192,127,64
1,0,64,E4,4800,4992,192,127,64
1,0,67,G4,4800,4992,192,127,64
2,1,48,C3,4800,4992,192,127,64
2,1,55,G3,4800,4992,192,127,64
1,0,65,F4,4992,5184,192,127,64
1,0,69,A4,4992,5184,192,127,64
