# ticks_per_quarter,384
# meta,0,0,meta_03,control track
# meta,0,0,meta_01,creator: 
# meta,0,0,meta_01,GNU LilyPond 2.18.2           
# meta,0,0,time_signature,3/8
# meta,0,0,tempo,833333
# meta,1,0,meta_03,up:
# meta,2,0,meta_03,down:
track,channel,pitch,note,start_tick,end_tick,duration_ticks,velocity,release_velocity
1,0,76,E5,0,96,96,62,0
1,0,75,D#5,96,192,96,62,0
1,0,76,E5,192,288,96,62,0
1,0,75,D#5,288,384,96,62,0
1,0,76,E5,384,480,96,62,0
1,0,71,B4,480,576,96,62,0
1,0,74,D5,576,672,96,62,0
1,0,72,C5,672,768,96,62,0
1,0,69,A4,768,960,192,62,0
2,1,45,A2,768,864,96,62,0
2,1,52,E3,864,960,96,62,0
2,1,57,A3,960,1056,96,62,0
1,0,60,C4,1056,1152,96,62,0
1,0,64,E4,1152,1248,96,62,0
1,0,69,A4,1248,1344,96,62,0
1,0,71,B4,1344,1536,192,62,0
2,1,40,E2,1344,1440,96,62,0
2,1,52,E3,1440,1536,96,62,0
2,1,56,G#3,1536,1632,96,62,0
1,0,64,E4,1632,1728,96,62,0
1,0,68,G#4,1728,1824,96,62,0
1,0,71,B4,1824,1920,96,62,0
1,0,72,C5,1920,2112,192,62,0
2,1,45,A2,1920,2016,96,62,0
2,1,52,E3,2016,2112,96,62,0
2,1,57,A3,2112,2208,96,62,0
1,0,64,E4,2208,2304,96,62,0
1,0,76,E5,2304,2400,96,62,0
1,0,75,D#5,2400,2496,96,62,0
1,0,76,E5,2496,2592,96,62,0
1,0,75,D#5,2592,2688,96,62,0
1,0,76,E5,2688,2784,96,62,0
1,0,71,B4,2784,2880,96,62,0
1,0,74,D5,2880,2976,96,62,0
1,0,72,C5,2976,3072,96,62,0
1,0,69,A4,3072,3264,192,62,0
2,1,45,A2,3072,3168,96,62,0
2,1,52,E3,3168,3264,96,62,0
2,1,57,A3,3264,3360,96,62,0
1,0,60,C4,3360,3456,96,62,0
1,0,64,E4,3456,3552,96,62,0
1,0,69,A4,3552,3648,96,62,0
1,0,71,B4,3648,3840,192,62,0
2,1,40,E2,3648,3744,96,62,0
2,1,52,E3,3744,3840,96,62,0
2,1,56,G#3,3840,3936,96,62,0
1,0,64,E4,3936,4032,96,62,0
1,0,72,C5,4032,4128,96,62,0
1,0,71,B4,4128,4224,96,62,0
1,0,69,A4,4224,4608,384,62,0
2,1,45,A2,4224,4320,96,62,0
2,1,52,E3,4320,4416,96,62,0
2,1,57,A3,4416,4512,96,62,0
1,0,69,A4,4608,4800,192,62,0
2,1,45,A2,4608,4704,96,62,0
2,1,52,E3,4704,4800,96,62,0
2,1,57,A3,4800,4896,96,62,0
1,0,71,B4,4896,4992,96,62,0
1,0,72,C5,4992,5088,96,62,0
1,0,74,D5,5088,5184,96,62,0
1,0,76,E5,5184,5472,288,62,0
2,1,48,C3,5184,5280,96,62,0
2,1,55,G3,5280,5376,96,62,0
2,1,60,C4,5376,5472,96,62,0
1,0,67,G4,5472,5568,96,62,0
1,0,77,F5,5568,5664,96,62,0
1,0,76,E5,5664,5760,96,62,0
1,0,74,D5,5760,6048,288,62,0
2,1,43,G2,5760,5856,96,62,0
2,1,55,G3,5856,5952,96,62,0
2,1,59,B3,5952,6048,96,62,0
1,0,65,F4,6048,6144,96,62,0
1,0,76,E5,6144,6240,96,62,0
1,0,74,D5,6240,6336,96,62,0
1,0,72,C5,6336,6624,288,62,0
2,1,45,A2,6336,6432,96,62,0
2,1,52,E3,6432,6528,96,62,0
2,1,57,A3,6528,6624,96,62,0
1,0,64,E4,6624,6720,96,62,0
1,0,74,D5,6720,6816,96,62,0
1,0,72,C5,6816,6912,96,62,0
1,0,71,B4,6912,7104,192,62,0
2,1,40,E2,6912,7008,96,62,0
2,1,52,E3,7008,7104,96,62,0
2,1,64,E4,7104,7200,96,62,0
1,0,64,E4,7200,7296,96,62,0
1,0,76,E5,7296,7392,96,62,0
2,1,64,E4,7392,7488,96,62,0
2,1,76,E5,7488,7584,96,62,0
1,0,76,E5,7584,7680,96,62,0
1,0,88,E6,7680,7776,96,62,0
2,1,75,D#5,7776,7872,96,62,0
2,1,76,E5,7872,7968,96,62,0
1,0,75,D#5,7968,8064,96,62,0
1,0,76,E5,8064,8256,192,62,0
2,1,75,D#5,8160,8256,96,62,0
2,1,76,E5,8256,8352,96,62,0
1,0,75,D#5,8352,8448,96,62,0
1,0,76,E5,8448,8544,96,62,0
1,0,75,D#5,8544,8640,96,62,0
1,0,76,E5,8640,8736,96,62,0
1,0,75,D#5,8736,8832,96,62,0
1,0,76,E5,8832,8928,96,62,0
1,0,71,B4,8928,9024,96,62,0
1,0,74,D5,9024,9120,96,62,0
1,0,72,C5,9120,9216,96,62,0
1,0,69,A4,9216,9408,192,62,0
2,1,45,A2,9216,9312,96,62,0
2,1,52,E3,9312,9408,96,62,0
2,1,57,A3,9408,9504,96,62,0
1,0,60,C4,9504,9600,96,62,0
1,0,64,E4,9600,9696,96,62,0
1,0,69,A4,9696,9792,96,62,0
1,0,71,B4,9792,9984,192,62,0
2,1,40,E2,9792,9888,96,62,0
2,1,52,E3,9888,9984,96,62,0
2,1,56,G#3,9984,10080,96,62,0
