# unit,quarterLength
# source,craigsapp/mozart-piano-sonatas
# license,CC BY-NC-SA 4.0
source_file,section,part,chord_index,pitch,note,start_quarter,duration_quarter,end_quarter,tie
kern/sonata11-1a.krn,1,spine_0,1,59,B3,5.5,0.5,6.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,5.5,0.5,6.0,
kern/sonata11-1a.krn,1,spine_1,1,74,D5,5.5,0.5,6.0,
kern/sonata11-1a.krn,1,spine_0,1,54,F#3,6.0,1.0,7.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,6.0,1.0,7.0,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,6.0,1.0,7.0,
kern/sonata11-1a.krn,1,spine_0,1,54,F#3,7.0,0.5,7.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,7.0,0.5,7.5,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,7.0,0.5,7.5,
kern/sonata11-1a.krn,1,spine_0,1,56,G#3,7.5,1.0,8.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,7.5,1.0,8.5,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,7.5,1.0,8.5,
kern/sonata11-1a.krn,1,spine_0,1,56,G#3,8.5,0.5,9.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,8.5,0.5,9.0,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,8.5,0.5,9.0,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,9.0,1.0,10.0,
kern/sonata11-1a.krn,1,spine_1,1,64,E4,9.0,1.0,10.0,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,9.0,1.0,10.0,
kern/sonata11-1a.krn,1,spine_0,1,50,D3,10.0,0.5,10.5,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,10.0,0.5,10.5,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,10.0,0.25,10.25,
kern/sonata11-1a.krn,1,spine_1,1,74,D5,10.25,0.25,10.5,
kern/sonata11-1a.krn,1,spine_0,1,52,E3,10.5,1.5,12.0,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,10.5,1.0,11.5,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,10.5,1.0,11.5,
kern/sonata11-1a.krn,1,spine_1,1,68,G#4,11.5,0.5,12.0,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,11.5,0.5,12.0,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,12.0,0.75,12.75,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,12.0,1.0,13.0,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,12.0,0.75,12.75,
kern/sonata11-1a.krn,1,spine_0,1,59,B3,12.75,0.25,13.0,
kern/sonata11-1a.krn,1,spine_1,1,74,D5,12.75,0.25,13.0,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,13.0,0.5,13.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,13.0,0.5,13.5,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,13.0,0.5,13.5,
kern/sonata11-1a.krn,1,spine_0,1,61,C#4,13.5,1.0,14.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,13.5,1.0,14.5,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,13.5,1.0,14.5,
kern/sonata11-1a.krn,1,spine_0,1,61,C#4,14.5,0.5,15.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,14.5,0.5,15.0,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,14.5,0.5,15.0,
kern/sonata11-1a.krn,1,spine_0,1,56,G#3,15.0,0.75,15.75,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,15.0,1.0,16.0,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,15.0,0.75,15.75,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,15.75,0.25,16.0,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,15.75,0.25,16.0,
kern/sonata11-1a.krn,1,spine_0,1,56,G#3,16.0,0.5,16.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,16.0,0.5,16.5,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,16.0,0.5,16.5,
kern/sonata11-1a.krn,1,spine_0,1,59,B3,16.5,1.0,17.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,16.5,1.0,17.5,
kern/sonata11-1a.krn,1,spine_1,1,74,D5,16.5,1.0,17.5,
kern/sonata11-1a.krn,1,spine_0,1,59,B3,17.5,0.5,18.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,17.5,0.5,18.0,
kern/sonata11-1a.krn,1,spine_1,1,74,D5,17.5,0.5,18.0,
kern/sonata11-1a.krn,1,spine_0,1,54,F#3,18.0,1.0,19.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,18.0,1.0,19.0,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,18.0,1.0,19.0,
kern/sonata11-1a.krn,1,spine_0,1,56,G#3,19.0,0.5,19.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,19.0,0.5,19.5,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,19.0,0.5,19.5,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,19.5,1.0,20.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,19.5,1.0,20.5,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,19.5,1.0,20.5,
kern/sonata11-1a.krn,1,spine_0,1,50,D3,20.5,0.5,21.0,
kern/sonata11-1a.krn,1,spine_1,1,66,F#4,20.5,0.5,21.0,
kern/sonata11-1a.krn,1,spine_1,2,71,B4,20.5,0.5,21.0,
kern/sonata11-1a.krn,1,spine_1,3,74,D5,20.5,0.5,21.0,
kern/sonata11-1a.krn,1,spine_0,1,52,E3,21.0,1.0,22.0,
kern/sonata11-1a.krn,1,spine_1,1,64,E4,21.0,1.0,22.0,
kern/sonata11-1a.krn,1,spine_1,2,69,A4,21.0,1.0,22.0,
kern/sonata11-1a.krn,1,spine_1,3,73,C#5,21.0,1.0,22.0,
kern/sonata11-1a.krn,1,spine_0,1,40,E2,22.0,0.5,22.5,
kern/sonata11-1a.krn,1,spine_1,1,62,D4,22.0,0.5,22.5,
kern/sonata11-1a.krn,1,spine_1,2,64,E4,22.0,0.5,22.5,
kern/sonata11-1a.krn,1,spine_1,3,68,G#4,22.0,0.5,22.5,
kern/sonata11-1a.krn,1,spine_1,4,71,B4,22.0,0.5,22.5,
kern/sonata11-1a.krn,1,spine_0,1,45,A2,22.5,1.0,23.5,
kern/sonata11-1a.krn,1,spine_1,1,61,C#4,22.5,1.0,23.5,
kern/sonata11-1a.krn,1,spine_1,2,64,E4,22.5,1.0,23.5,
kern/sonata11-1a.krn,1,spine_1,3,69,A4,22.5,1.0,23.5,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,24.0,0.5,24.5,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,24.0,0.75,24.75,
kern/sonata11-1a.krn,1,spine_0,1,61,C#4,24.5,0.5,25.0,
kern/sonata11-1a.krn,1,spine_1,1,78,F#5,24.75,0.25,25.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,25.0,0.5,25.5,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,25.0,0.5,25.5,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,25.5,0.5,26.0,
kern/sonata11-1a.krn,1,spine_1,1,78,F#5,25.5,1.0,26.5,
kern/sonata11-1a.krn,1,spine_0,1,62,D4,26.0,0.5,26.5,
kern/sonata11-1a.krn,1,spine_0,1,66,F#4,26.5,0.5,27.0,
kern/sonata11-1a.krn,1,spine_1,1,78,F#5,26.5,0.5,27.0,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,27.0,0.5,27.5,
kern/sonata11-1a.krn,1,spine_1,1,78,F#5,27.0,0.0,27.0,
kern/sonata11-1a.krn,1,spine_1,1,80,G#5,27.0,0.0,27.0,
kern/sonata11-1a.krn,1,spine_1,1,81,A5,27.0,0.75,27.75,
kern/sonata11-1a.krn,1,spine_0,1,62,D4,27.5,0.5,28.0,
kern/sonata11-1a.krn,1,spine_1,1,80,G#5,27.75,0.25,28.0,
kern/sonata11-1a.krn,1,spine_0,1,66,F#4,28.0,0.5,28.5,
kern/sonata11-1a.krn,1,spine_1,1,78,F#5,28.0,0.5,28.5,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,28.5,0.5,29.0,
kern/sonata11-1a.krn,1,spine_1,1,78,F#5,28.5,0.5,29.0,
kern/sonata11-1a.krn,1,spine_0,1,61,C#4,29.0,0.5,29.5,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,29.0,0.5,29.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,29.5,0.5,30.0,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,29.5,0.5,30.0,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,30.0,1.0,31.0,
kern/sonata11-1a.krn,1,spine_0,2,61,C#4,30.0,1.0,31.0,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,30.0,0.5,30.5,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,30.5,0.5,31.0,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,31.0,0.5,31.5,
kern/sonata11-1a.krn,1,spine_0,1,56,G#3,31.5,1.0,32.5,
kern/sonata11-1a.krn,1,spine_0,2,62,D4,31.5,1.0,32.5,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,31.5,0.5,32.0,
kern/sonata11-1a.krn,1,spine_1,1,74,D5,32.0,0.5,32.5,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,32.5,0.5,33.0,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,33.0,1.0,34.0,
kern/sonata11-1a.krn,1,spine_0,2,61,C#4,33.0,1.0,34.0,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,33.0,0.5,33.5,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,33.5,0.5,34.0,
kern/sonata11-1a.krn,1,spine_0,1,54,F#3,34.0,0.5,34.5,
kern/sonata11-1a.krn,1,spine_0,2,63,D#4,34.0,0.5,34.5,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,34.0,0.5,34.5,
kern/sonata11-1a.krn,1,spine_0,1,52,E3,34.5,1.5,36.0,
kern/sonata11-1a.krn,1,spine_0,2,64,E4,34.5,1.5,36.0,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,34.5,1.0,35.5,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,34.5,1.0,35.5,
kern/sonata11-1a.krn,1,spine_1,1,68,G#4,35.5,0.5,36.0,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,35.5,0.5,36.0,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,36.0,0.75,36.75,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,36.0,1.0,37.0,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,36.0,0.75,36.75,
kern/sonata11-1a.krn,1,spine_0,1,59,B3,36.75,0.25,37.0,
kern/sonata11-1a.krn,1,spine_1,1,74,D5,36.75,0.25,37.0,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,37.0,0.5,37.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,37.0,0.5,37.5,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,37.0,0.5,37.5,
kern/sonata11-1a.krn,1,spine_0,1,61,C#4,37.5,1.0,38.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,37.5,1.0,38.5,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,37.5,1.0,38.5,
kern/sonata11-1a.krn,1,spine_0,1,61,C#4,38.5,0.5,39.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,38.5,0.5,39.0,
kern/sonata11-1a.krn,1,spine_1,1,76,E5,38.5,0.5,39.0,
kern/sonata11-1a.krn,1,spine_0,1,56,G#3,39.0,0.75,39.75,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,39.0,1.0,40.0,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,39.0,0.75,39.75,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,39.75,0.25,40.0,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,39.75,0.25,40.0,
kern/sonata11-1a.krn,1,spine_0,1,56,G#3,40.0,0.5,40.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,40.0,0.5,40.5,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,40.0,0.5,40.5,
kern/sonata11-1a.krn,1,spine_0,1,59,B3,40.5,1.0,41.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,40.5,1.0,41.5,
kern/sonata11-1a.krn,1,spine_1,1,74,D5,40.5,1.0,41.5,
kern/sonata11-1a.krn,1,spine_0,1,59,B3,41.5,0.5,42.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,41.5,0.5,42.0,
kern/sonata11-1a.krn,1,spine_1,1,74,D5,41.5,0.5,42.0,
kern/sonata11-1a.krn,1,spine_0,1,54,F#3,42.0,1.0,43.0,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,42.0,1.0,43.0,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,42.0,1.0,43.0,
kern/sonata11-1a.krn,1,spine_0,1,56,G#3,43.0,0.5,43.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,43.0,0.5,43.5,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,43.0,0.5,43.5,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,43.5,1.0,44.5,
kern/sonata11-1a.krn,1,spine_0,1,64,E4,43.5,1.0,44.5,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,43.5,1.0,44.5,
kern/sonata11-1a.krn,1,spine_0,1,50,D3,44.5,0.5,45.0,
kern/sonata11-1a.krn,1,spine_1,1,66,F#4,44.5,0.5,45.0,
kern/sonata11-1a.krn,1,spine_1,2,71,B4,44.5,0.5,45.0,
kern/sonata11-1a.krn,1,spine_1,3,74,D5,44.5,0.5,45.0,
kern/sonata11-1a.krn,1,spine_0,1,52,E3,45.0,1.0,46.0,
kern/sonata11-1a.krn,1,spine_1,1,64,E4,45.0,1.0,46.0,
kern/sonata11-1a.krn,1,spine_1,2,69,A4,45.0,1.0,46.0,
kern/sonata11-1a.krn,1,spine_1,3,73,C#5,45.0,1.0,46.0,
kern/sonata11-1a.krn,1,spine_0,1,40,E2,46.0,0.5,46.5,
kern/sonata11-1a.krn,1,spine_1,1,64,E4,46.0,0.5,46.5,
kern/sonata11-1a.krn,1,spine_1,2,68,G#4,46.0,0.5,46.5,
kern/sonata11-1a.krn,1,spine_1,3,71,B4,46.0,0.5,46.5,
kern/sonata11-1a.krn,1,spine_0,1,45,A2,46.5,1.5,48.0,
kern/sonata11-1a.krn,1,spine_1,1,64,E4,46.5,1.5,48.0,
kern/sonata11-1a.krn,1,spine_1,1,68,G#4,46.5,1.0,47.5,
kern/sonata11-1a.krn,1,spine_1,2,71,B4,46.5,1.0,47.5,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,47.5,0.5,48.0,
kern/sonata11-1a.krn,1,spine_1,2,73,C#5,47.5,0.5,48.0,
kern/sonata11-1a.krn,1,spine_0,1,45,A2,48.0,1.0,49.0,
kern/sonata11-1a.krn,1,spine_0,2,57,A3,48.0,1.0,49.0,
kern/sonata11-1a.krn,1,spine_1,1,64,E4,48.0,1.0,49.0,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,48.0,1.0,49.0,
kern/sonata11-1a.krn,1,spine_1,2,73,C#5,48.0,1.0,49.0,
kern/sonata11-1a.krn,1,spine_0,1,47,B2,49.0,0.5,49.5,
kern/sonata11-1a.krn,1,spine_0,2,59,B3,49.0,0.5,49.5,
kern/sonata11-1a.krn,1,spine_1,1,64,E4,49.0,0.5,49.5,
kern/sonata11-1a.krn,1,spine_1,1,68,G#4,49.0,0.5,49.5,
kern/sonata11-1a.krn,1,spine_1,2,74,D5,49.0,0.5,49.5,
kern/sonata11-1a.krn,1,spine_0,1,49,C#3,49.5,1.0,50.5,
kern/sonata11-1a.krn,1,spine_0,2,61,C#4,49.5,1.0,50.5,
kern/sonata11-1a.krn,1,spine_1,1,64,E4,49.5,1.0,50.5,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,49.5,1.0,50.5,
kern/sonata11-1a.krn,1,spine_1,2,76,E5,49.5,1.0,50.5,
kern/sonata11-1a.krn,1,spine_0,1,50,D3,50.5,0.5,51.0,
kern/sonata11-1a.krn,1,spine_0,2,62,D4,50.5,0.5,51.0,
kern/sonata11-1a.krn,1,spine_1,1,78,F#5,50.5,0.25,50.75,
kern/sonata11-1a.krn,1,spine_1,1,80,G#5,50.75,0.125,50.875,
kern/sonata11-1a.krn,1,spine_1,1,81,A5,50.875,0.125,51.0,
kern/sonata11-1a.krn,1,spine_0,1,52,E3,51.0,1.0,52.0,
kern/sonata11-1a.krn,1,spine_0,2,61,C#4,51.0,1.0,52.0,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,51.0,1.0,52.0,
kern/sonata11-1a.krn,1,spine_0,1,52,E3,52.0,0.5,52.5,
kern/sonata11-1a.krn,1,spine_0,2,62,D4,52.0,0.5,52.5,
kern/sonata11-1a.krn,1,spine_1,1,68,G#4,52.0,0.5,52.5,
kern/sonata11-1a.krn,1,spine_1,1,73,C#5,52.0,0.25,52.25,
kern/sonata11-1a.krn,1,spine_1,1,71,B4,52.25,0.25,52.5,
kern/sonata11-1a.krn,1,spine_0,1,57,A3,52.5,1.0,53.5,
kern/sonata11-1a.krn,1,spine_0,2,61,C#4,52.5,1.0,53.5,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,52.5,1.0,53.5,
kern/sonata11-1a.krn,1,spine_1,1,69,A4,52.5,1.0,53.5,
